varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
41272#S362	Operative procedures - OPCS4: S36.2 Full thickness autograft of skin NEC	15549	0.00736418728879549	0.358489144054691	0.838371414506509		-0.00659652915619747	0.0431337362229235	-0.00122691618107439	0.878412974028837	0.973434525574007		0.0392306656384168	0.0427210404201759	0.00736418728879549	0.358489144054691	0.838371414506509		0.0165650623296277	0.0449203266069068	0.0029581991415397	0.712237749349492	0.939099455186348		15506/43(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22617#2112	Job code - historical: Biological scientists and biochemists	8483	0.00996481314904604	0.358760983677647	0.838371414506509		-0.0185166579857098	0.0299473253378863	-0.00671559253167214	0.536266483114583	0.853645167235147		0.0269636608954769	0.0293870280117932	0.00996481314904604	0.358760983677647	0.838371414506509		0.00569558796743335	0.0309889954129109	0.00199640941836269	0.854127685320012	0.975104478581024		8393/90(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20003#1140870788	Treatment/medication code: calcium salts	15549	0.00732437382289652	0.361093635884471	0.838371414506509		0.00222188575609194	0.0555815950152329	0.000320730050559372	0.968100249371259	0.991336257839512		0.0501665973315912	0.054919479874758	0.00732437382289652	0.361093635884471	0.838371414506509		0.0391824334940297	0.057802998576877	0.00543778045103621	0.497750217772468	0.859302937090585		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41272#F181	Operative procedures - OPCS4: F18.1 Enucleation of dental cyst of jaw	15549	0.00731864921754242	0.361469097781461	0.838371414506509		-0.00871696991476896	0.0496502758596041	-0.00140854755616069	0.860585730402262	0.967917110342979		-0.0458230804056291	0.0502009958638794	-0.00731864921754242	0.361469097781461	0.838371414506509		-0.0312104553352164	0.0524342226031661	-0.00477533813631106	0.551554549115996	0.891838464827413		15517/32(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#S066	Operative procedures - secondary OPCS4: S06.6 Re-excision of skin margins of head or neck	15549	0.00730670002042931	0.362253602546585	0.838371414506509		-0.0402359759034263	0.0629652418407716	-0.00512927630490729	0.522455042938579	0.847214084308939		0.0559810397127113	0.0614313160677871	0.00730670002042931	0.362253602546585	0.838371414506509		0.0150401117862246	0.0651315341211206	0.00185327057751791	0.817252438580542	0.964833568352839		15529/20(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6142#100	Current employment status	15526	0.00730038295669216	0.363024016767109	0.839143325072593		0.0056303221346054	0.0353972030994099	0.00127691447851165	0.873591876865483	0.973103650695334		0.0319214324382831	0.0350936085810858	0.00730038295669216	0.363024016767109	0.839143325072593		0.0217148622131698	0.0369058052237278	0.00472329853240792	0.556191650914699	0.893622701380858		15462/64(15526)	CAT-MUL	LOGISTIC-BINARY	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment
20199#1141180226	Antibiotic codes for last 3 months: amoxicillin	9456	0.00720302772802649	0.483689603817601	0.839559562624257		0.0135152685365109	0.0199838886922251	0.00695703511428547	0.498748255024311	0.839559562624257		0.0103508962220087	0.0199174144393972	0.00534543675286457	0.603235579297465	0.935512117882353		0.0146030698405284	0.0208543382202184	0.00720302772802649	0.483689603817601	0.854812473580282		9253/203(9456)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
90111	Fraction acceleration <= 20 milli-gravities	6720	0.0110691058315264	0.364239077523835	0.840639051483403		0.00025379017385021	0.00344760182514496	0.000898254860408679	0.941309527619976	0.98593457189233		-0.00310402516020356	0.00342148710386729	-0.0110691058315264	0.364239077523835	0.840639051483403		-0.00185852415635263	0.00358425773811326	-0.00632700348051466	0.604044495277298	0.90443794885554		6720	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution
6179#100	Mineral and other dietary supplements	15481	0.00728821954392071	0.36452038886308	0.840639051483403		0.0017696313470688	0.00469911320497958	0.00302705707140892	0.706462036217357	0.915976059009615		0.00427601006603072	0.00471588042865354	0.00728821954392071	0.36452038886308	0.840639051483403		0.00336379249781218	0.00493239684071495	0.00548176969002017	0.495224665732572	0.85788297760915		6102/9379(15481)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
41272#S065	Operative procedures - OPCS4: S06.5 Excision of lesion of skin of head or neck NEC	15549	0.00540115704002431	0.500650119162102	0.841118999432231		-0.00678330123342577	0.0100730588402861	-0.00540115704002431	0.500650119162102	0.841118999432231		0.000562233493746306	0.0099634718770921	0.000452601489481854	0.954996228453667	0.997447002868089		-0.00387937141270096	0.0104819002494285	-0.00296847518387447	0.711282869148152	0.939099455186348		14718/831(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W889	Operative procedures - main OPCS4: W88.9 Unspecified diagnostic endoscopic examination of other joint	15549	0.00540059871658481	0.500694397318115	0.841118999432231		-0.0493926500515392	0.0733669675514089	-0.00540059871658481	0.500694397318115	0.841118999432231		-0.00707492579750613	0.0744546409144098	-0.000761473586080343	0.924357441771848	0.993769085922332		-0.0258065059158969	0.0781762937657747	-0.00264731043627521	0.741333495121853	0.946699285793697		15533/16(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6070-1	OCT measured (right)	2514	0.0134222915840685	0.501084761251973	0.841203691803261		-999	-999	-0.0134222915840685	0.501084761251973	0.841203691803261		-999	-999	-0.00628777570602461	0.752648795458233	0.963937814586393		-999	-999	-0.00236517296014979	0.905637853589743	0.987905134357491		2150/2514	CAT-SIN	MULTINOMIAL-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography
41210#Z711	Operative procedures - secondary OPCS4: Z71.1 Olecranon process of ulna	15549	0.00725157247030084	0.36588670317006	0.841709566858644		-0.00857978112883461	0.0682690248754735	-0.0010080265866161	0.899978513729265	0.97826359911977		0.0618801440450194	0.0684330375195017	0.00725157247030084	0.36588670317006	0.841709566858644		0.0386520596744078	0.0715664820195986	0.00433202419329645	0.589090274332516	0.902435512054251		15531/18(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z711	Operative procedures - OPCS4: Z71.1 Olecranon process of ulna	15549	0.00725157247030084	0.36588670317006	0.841709566858644		-0.00857978112883461	0.0682690248754735	-0.0010080265866161	0.899978513729265	0.97826359911977		0.0618801440450194	0.0684330375195017	0.00725157247030084	0.36588670317006	0.841709566858644		0.0386520596744078	0.0715664820195986	0.00433202419329645	0.589090274332516	0.902435512054251		15531/18(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#E081	Operative procedures - secondary OPCS4: E08.1 Polypectomy of internal nose	15549	0.00724843662012506	0.366094047889681	0.841709566858644		0.0262437470136586	0.041435453361621	0.00508082380265532	0.5263915444815	0.848294286434042		-0.0380597805855973	0.0421057833780618	-0.00724843662012506	0.366094047889681	0.841709566858644		-0.00665747890578411	0.0438195899748752	-0.00121871963994269	0.879218995983811	0.982084916538924		15502/47(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20552#2	Behavioural and miscellaneous addictions: A behaviour	10483	0.00882544083542292	0.36623131388731	0.841709566858644		0.00545915884938188	0.0212886814302051	0.00250517717776717	0.797585845979556	0.953582365398263		0.0194062124026483	0.0214799184070788	0.00882544083542292	0.36623131388731	0.841709566858644		0.0150099169070538	0.0224894156527597	0.00652002910666664	0.504444117901619	0.864636512985145		10299/184(10483)	CAT-MUL	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Addictions
41200#X713	Operative procedures - main OPCS4: X71.3 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 8	15549	0.00723341061835699	0.367088594885889	0.841709566858644		-0.0271688920227595	0.0651658528776307	-0.00334540031563598	0.676581638346862	0.911683251475434		0.0577408631885181	0.0639938609922983	0.00723341061835699	0.367088594885889	0.841709566858644		0.0215479161220252	0.0676965192331183	0.00255363770760963	0.750175455637932	0.949414793754445		15530/19(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#H523	Operative procedures - main OPCS4: H52.3 Injection of sclerosing substance into haemorrhoid	15549	0.00650540761669162	0.417273282133038	0.841875694719971		-0.018733460507796	0.0521841277240496	-0.0028802579751452	0.719494868734141	0.921741397177901		-0.0425028853425264	0.0523866916947969	-0.00650540761669162	0.417273282133038	0.873442705001958		-0.0402546600378537	0.0548967359708305	-0.00588316910898518	0.463210247872799	0.841875694719971		15519/30(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#X333	Operative procedures - main OPCS4: X33.3 Intravenous blood transfusion of platelets	15549	0.00587449975833616	0.463869561280693	0.84192481036651		0.0411868360136428	0.0808763877297272	0.00408815156714265	0.610229346973927	0.884789768735852		0.0572529377304377	0.0807600641299561	0.0056846064053653	0.47844149938475	0.893011205196475		0.0618137680394212	0.0844436489191527	0.00587449975833616	0.463869561280693	0.84192481036651		15537/12(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#X333	Operative procedures - OPCS4: X33.3 Intravenous blood transfusion of platelets	15549	0.00587449975833616	0.463869561280693	0.84192481036651		0.0411868360136428	0.0808763877297272	0.00408815156714265	0.610229346973927	0.884789768735852		0.0572529377304377	0.0807600641299561	0.0056846064053653	0.47844149938475	0.893011205196475		0.0618137680394212	0.0844436489191527	0.00587449975833616	0.463869561280693	0.84192481036651		15537/12(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
1845	Mother's age	6723	0.0109398842256088	0.369759452061658	0.842174056567237		-0.00146334334748291	0.00220162046919131	-0.00810825734298961	0.506210013792111	0.842174056567237		0.00201210822237008	0.00224359661024382	0.0109398842256088	0.369759452061658	0.843678897304355		0.000383883547617185	0.00233915059223717	0.00200209726895317	0.869624336322555	0.977428123882491		6723	INTEGER	LINEAR	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history
41200#W781	Operative procedures - main OPCS4: W78.1 Release of contracture of shoulder joint	15549	0.00691726645626571	0.388402501933592	0.842174056567237		0.0501775969298423	0.0766968954665955	0.00525455836482501	0.512347126743828	0.842174056567237		0.0653878357489299	0.0758217909311735	0.00691726645626571	0.388402501933592	0.860828680184365		0.0545611356242952	0.0795796205420945	0.00550408365696632	0.492523047215421	0.857342626190729		15536/13(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
101550	Number of other bread types with  butter/margarine	2371	0.0167832271466014	0.413931524031681	0.842174056567237		-0.0116516053948293	0.0368855026840634	-0.0134657631483883	0.512165136748224	0.842174056567237		0.0230515649783612	0.0395896171927755	0.0167832271466014	0.413931524031681	0.87266097989764		0.00899835742702399	0.04019032598701	0.0128146886318757	0.532776977300956	0.87816953306094		2371	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
22601#81332797	Job coding: routine inspector, tester	8483	0.00862418795704379	0.427049189944005	0.842174056567237		0.0506721373746775	0.0766626348086754	0.00718205440227526	0.50833704687609	0.842174056567237		-0.060193108169361	0.0758442659561545	-0.00862418795704379	0.427049189944005	0.87465415908616		-0.00946436920357971	0.0796039650788306	-0.00129252419549762	0.90525025440898	0.987905134357491		8469/14(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22601#35522495	Job coding: countryside or park ranger, countryside or environmental warden	8483	0.00849110183518456	0.434218293568378	0.842174056567237		-0.0482888841111561	0.072975397674996	-0.00718527897026464	0.508146664552015	0.842174056567237		0.0564211045028526	0.0721648961351314	0.00849110183518456	0.434218293568378	0.878536761811742		0.0053749078181494	0.076044432251589	0.000767496184589477	0.943652005581247	0.989318565376486		8467/16(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#3552	Job code - historical: Countryside and park rangers	8483	0.00849110183518456	0.434218293568378	0.842174056567237		-0.0482888841111561	0.072975397674996	-0.00718527897026464	0.508146664552015	0.842174056567237		0.0564211045028526	0.0721648961351314	0.00849110183518456	0.434218293568378	0.878536761811742		0.0053749078181494	0.076044432251589	0.000767496184589477	0.943652005581247	0.989318565376486		8467/16(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20512	Recent feelings of foreboding	10486	0.00705516129484797	0.470044983319361	0.842174056567237		0.00569058304432544	0.00781814013133625	0.00638956677422148	0.512950701313987	0.842174056567237		-0.00633470778286419	0.00825035495516191	-0.00705516129484797	0.470044983319361	0.889092415697308		-0.000956960489873018	0.00857345245143218	-0.00101967944531452	0.916846791411671	0.987905134357491		10486	CAT-SIN	ORDERED-LOGISTIC	Mental health	Online follow-up > Mental health > Anxiety
757	Time employed in main current job	10256	0.00704193360882058	0.475784982165105	0.842174056567237		-0.00183270921546556	0.00277875487464515	-0.00651363689331161	0.509511755663826	0.842174056567237		-0.00199482300234991	0.00283019161871886	-0.00696092223761957	0.480876056045325	0.894346336478134		-0.00210240040735208	0.00294850176071153	-0.00704193360882058	0.475784982165105	0.850671920785804		10256	INTEGER	LINEAR	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment
41210#Y037	Operative procedures - secondary OPCS4: Y03.7 Removal of prosthesis from organ NOC	15549	0.00569660029350336	0.477513780538887	0.842174056567237		-0.0274413497382942	0.0420385858149767	-0.00523676789036204	0.513776248418582	0.842174056567237		-0.0249383571337272	0.0425175404950239	-0.00470357282861894	0.557550484902976	0.925945419390882		-0.0315293649615638	0.0444009549684876	-0.00569660029350336	0.477513780538887	0.850835036107632		15504/45(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y037	Operative procedures - OPCS4: Y03.7 Removal of prosthesis from organ NOC	15549	0.00569660029350336	0.477513780538887	0.842174056567237		-0.0274413497382942	0.0420385858149767	-0.00523676789036204	0.513776248418582	0.842174056567237		-0.0249383571337272	0.0425175404950239	-0.00470357282861894	0.557550484902976	0.925945419390882		-0.0315293649615638	0.0444009549684876	-0.00569660029350336	0.477513780538887	0.850835036107632		15504/45(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
