varName	description	top_deltaP	top_rhoAbs	top_pvalue	top_fdr	NA	a_gap_gm_beta	a_gap_gm_se	a_gap_gm_rho	a_gap_gm_pvalue	a_gap_gm_fdr	NA.1	b_gap_gm_beta	b_gap_gm_se	b_gap_gm_rho	b_gap_gm_pvalue	b_gap_gm_fdr	NA.2	gap_gm_deltaP	NA.3	a_gap_wm_beta	a_gap_wm_se	a_gap_wm_rho	a_gap_wm_pvalue	a_gap_wm_fdr	NA.4	b_gap_wm_beta	b_gap_wm_se	b_gap_wm_rho	b_gap_wm_pvalue	b_gap_wm_fdr	NA.5	gap_wm_deltaP	NA.6	a_gap_gwm_beta	a_gap_gwm_se	a_gap_gwm_rho	a_gap_gwm_pvalue	a_gap_gwm_fdr	NA.7	b_gap_gwm_beta	b_gap_gwm_se	b_gap_gwm_rho	b_gap_gwm_pvalue	b_gap_gwm_fdr	NA.8	gap_gwm_deltaP	NA.9	a_n	b_n	a_varType	a_resType	custom_category	Path
20004#1405	Operation code: incisional hernia repair	0.255177442148586	0.0099431702049975	0.215030356403187	0.658126504286286		0.0354438542593483	0.0426328671496356	0.00666935281234976	0.405632415882957	0.777669933246995		0.0407275913931533	0.058403242310743	0.00533368855998083	0.485732071356313	0.841946107446782		0.941748601948152		0.0514273089751243	0.0421653492391038	0.00978029890696375	0.222639143900338	0.740122967528876		-0.0317386464954642	0.0597006516880895	-0.00406548269786523	0.595172550153079	0.898733019626743		0.255177442148586		0.0548507743744685	0.0442447946237213	0.0099431702049975	0.215030356403187	0.658126504286286		0.00502654491136786	0.061658404749895	0.000623502635063153	0.935051767155723	0.981852973845961		0.511484265569672		15505/44(15549)	17059/25(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
102730	White rice intake	0.537080415722173	0.0254175877059013	0.215501637429173	0.658126504286286		-0.022204317329143	0.0183804263281258	-0.022707685471286	0.268529650958012	0.666793464752218		-0.00669004360426125	0.0171445657772063	-0.00685559640806929	0.726757555322326	0.925423564206426		0.537080415722173		-0.0200511477730311	0.0191806977794601	-0.0200452829069011	0.328732015665278	0.828779799046083		-0.0122111057820541	0.0180932678131513	-0.012164650408122	0.535201718413053	0.877566123765587		0.76621232445247		-0.0264308801826901	0.0197591419096027	-0.0254175877059013	0.215501637429173	0.658126504286286		-0.0117472445188224	0.0186087038248677	-0.0113763397001319	0.561984647757879	0.86979685509763		0.588517220126728		2375	2600	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
90044	Average acceleration 17:00 - 17:59	0.310245891680653	0.0137202385357735	0.219915100499334	0.658265222302269		-0.00366122875775672	0.00337239033166924	-0.0132456720295841	0.277587111961763	0.672207296471631		-0.00385128678314075	0.00324198599330037	-0.013287231772946	0.23482121299691	0.670182253350005		0.967592276902322		0.000882657624347175	0.00334732578240366	0.00321760744876006	0.791989955684014	0.971478603241747		-0.00386005724019172	0.00326212870186367	-0.013235272519494	0.236656841161426	0.709571663639624		0.310245891680653		-0.00142761117001771	0.0035063984187746	-0.00496801354778124	0.683860852728408	0.928738761858848		-0.00417974633359365	0.0034074087801429	-0.0137202385357735	0.219915100499334	0.658265222302269		0.573510275819416		6720	7995	CONTINUOUS	LINEAR	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages
6333	Duration spent answering each puzzle	0.635037080011832	0.0117394814754363	0.21632512624502	0.658353677717059		-0.00156615784772957	0.00276245452132264	-0.00562779370848687	0.570718608250014	0.869136609639142		-0.00342243234598881	0.00276829846020477	-0.0117394814754363	0.21632512624502	0.658353677717059		0.635037080011832		-0.000650450981649457	0.00276782682444012	-0.00233282403080531	0.814188438163909	0.975359864757479		0.00116052230045169	0.00281762303097525	0.0039114472044386	0.680402448457986	0.925921163067736		0.646583946738267		-0.00126999902017098	0.00289528696444442	-0.00435425328378683	0.660891231076751	0.924365448026701		-0.00128120632027826	0.00291687608908102	-0.00417126017286164	0.660462035451216	0.908007697888496		0.997824221218346		10152	11092	INTEGER	LINEAR	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Matrix pattern completion
20093#3	Type of large bap eaten: wholemeal	0.427826437491742	0.0242173385578247	0.216929550286779	0.658353677717059		0.00683905051205109	0.0527229403611207	0.00266624950753264	0.89665925708558	0.97826359911977		0.0667507446869057	0.0541239234991133	0.0242173385578247	0.216929550286779	0.658353677717059		0.427826437491742		-0.0307478178781052	0.0553346961658655	-0.0114079833455999	0.578376050279182	0.929067658334482		-0.022333840494	0.0562364589155285	-0.00779269862764287	0.691212293302845	0.928491561895482		0.915068722561824		-0.0145059008322334	0.0566710850475625	-0.00525852832714075	0.797823751870983	0.957381741209211		0.0223112859379591	0.0573566803989228	0.00763691549582584	0.697076898007502	0.920793452096645		0.647950092910479		2345/30(2375)	2570/30(2600)	CAT-MUL	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
3786	Age asthma diagnosed	0.689304781371152	0.0299196710391245	0.217003572347497	0.658353677717059		0.00464240129847506	0.00705576044088443	0.0168115857362706	0.510328547363299	0.842174056567237		0.00860927158196744	0.00697607901534619	0.0299196710391245	0.217003572347497	0.658353677717059		0.689304781371152		0.000338252236783322	0.00711118776368991	0.00121562622993742	0.962038132185789	0.997447002868089		0.00246713005237222	0.00716193262969192	0.00835666342827124	0.73034441444914	0.9379785485417		0.8329397309118		0.00257156804007587	0.00743269245235631	0.00884154935443275	0.729198785367186	0.942432758006539		0.00598336296351253	0.00747085010972019	0.0194243339995498	0.422973905122071	0.801042666059532		0.746128891470716		1535	1703	INTEGER	LINEAR	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
41210#Z273	Operative procedures - secondary OPCS4: Z27.3 Pylorus	0.164178694909635	0.00943985550604988	0.217267601900269	0.658353677717059		0.0252844753925604	0.0348148935127476	0.00582559299801116	0.467598744275016	0.818297802481278		-0.0442423163817866	0.0358566795055389	-0.00943985550604988	0.217267601900269	0.658353677717059		0.164178694909635		0.0171853382364998	0.0351895706891275	0.00391658231174914	0.625299803975638	0.939076788601741		-0.0197041554176035	0.0360914364588201	-0.00417657157147989	0.585151976754092	0.895686557569935		0.464273469356326		0.0255063836123172	0.0366409761992722	0.00558357016216333	0.48629552922082	0.854812473580282		-0.038346492150275	0.037711449595417	-0.00777930103176214	0.309262462266697	0.724491002816812		0.224601896673175		15483/66(15549)	17015/69(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z273	Operative procedures - OPCS4: Z27.3 Pylorus	0.164178694909635	0.00943985550604988	0.217267601900269	0.658353677717059		0.0252844753925604	0.0348148935127476	0.00582559299801116	0.467598744275016	0.818297802481278		-0.0442423163817866	0.0358566795055389	-0.00943985550604988	0.217267601900269	0.658353677717059		0.164178694909635		0.0171853382364998	0.0351895706891275	0.00391658231174914	0.625299803975638	0.939076788601741		-0.0197041554176035	0.0360914364588201	-0.00417657157147989	0.585151976754092	0.895686557569935		0.464273469356326		0.0255063836123172	0.0366409761992722	0.00558357016216333	0.48629552922082	0.854812473580282		-0.038346492150275	0.037711449595417	-0.00777930103176214	0.309262462266697	0.724491002816812		0.224601896673175		15483/66(15549)	17015/69(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6071	Duration at which OCT screen shown (right)	0.346975985479942	0.0235383987536752	0.217945613715414	0.658353677717059		-0.000605907913897309	0.00566368840979657	-0.00213531713085709	0.914771501256746	0.98140129194009		0.00686960254135955	0.00557711971425237	0.0235383987536752	0.217945613715414	0.658353677717059		0.346975985479942		0.00247831025581839	0.00570042080519929	0.00867722405913735	0.663622241200096	0.948450642715203		-0.00280299406506565	0.00574671770854443	-0.00932416400756107	0.625608986403667	0.915441314271649		0.514102715795689		0.000273904887471891	0.00597572082175347	0.000914883525643149	0.963426737768017	0.991567671509982		0.00208067674898146	0.00592352990738105	0.00671498829212321	0.725306480152741	0.9306480356074		0.829977137955595		2514	2740	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography
41210#Y112	Operative procedures - secondary OPCS4: Y11.2 Cryotherapy to organ NOC	0.385271831762512	0.00941962758795879	0.218254693380002	0.658353677717059		-0.00522837605571096	0.0521462389979498	-0.000804733505122742	0.920074140607046	0.983890864707059		-0.0746304782205693	0.0605845739466823	-0.00941962758795879	0.218254693380002	0.658353677717059		0.385271831762512		-0.0254640342952981	0.0526939759871336	-0.00387567756673025	0.628916390674034	0.939076788601741		0.00682408295565342	0.0609132144484695	0.000856701707955899	0.910847710139593	0.981016406073568		0.688505839105231		-0.0199031293925603	0.0548012747371061	-0.00291472074372564	0.71628286868138	0.940576901765386		-0.0405350626011132	0.0638465631749605	-0.00485426731402147	0.52578646116423	0.851171396672685		0.806294485220398		15521/28(15549)	17060/24(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y112	Operative procedures - OPCS4: Y11.2 Cryotherapy to organ NOC	0.385271831762512	0.00941962758795879	0.218254693380002	0.658353677717059		-0.00522837605571096	0.0521462389979498	-0.000804733505122742	0.920074140607046	0.983890864707059		-0.0746304782205693	0.0605845739466823	-0.00941962758795879	0.218254693380002	0.658353677717059		0.385271831762512		-0.0254640342952981	0.0526939759871336	-0.00387567756673025	0.628916390674034	0.939076788601741		0.00682408295565342	0.0609132144484695	0.000856701707955899	0.910847710139593	0.981016406073568		0.688505839105231		-0.0199031293925603	0.0548012747371061	-0.00291472074372564	0.71628286868138	0.940576901765386		-0.0405350626011132	0.0638465631749605	-0.00485426731402147	0.52578646116423	0.851171396672685		0.806294485220398		15521/28(15549)	17060/24(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#35423237	Job coding: sales or marketing representative, manufacturer's agent or representative or salesman/woman	0.159563233245486	0.0124772454750003	0.218848745680609	0.658353677717059		-0.0198405685813564	0.0264413345486811	-0.00814941449102709	0.452939407625834	0.805342377748035		0.0338491317337219	0.0275302159989526	0.0124772454750003	0.218848745680609	0.658353677717059		0.159563233245486		-0.000177422062573448	0.0262356479695138	-7.34442423844012e-05	0.994603427223348	0.999150900065385		0.00436184713938981	0.0280355917415261	0.00157894290952226	0.876357647267871	0.973253640197296		0.905893016149394		-0.00875455718333555	0.0275672323661628	-0.00344924749440482	0.750749547417503	0.949414793754445		0.0218463391889413	0.0290732443369718	0.00762571055418303	0.452379309071937	0.813391919624479		0.444997831961397		8365/118(8483)	9595/117(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#3542	Job code - historical: Sales representatives	0.159563233245486	0.0124772454750003	0.218848745680609	0.658353677717059		-0.0198405685813564	0.0264413345486811	-0.00814941449102709	0.452939407625834	0.805342377748035		0.0338491317337219	0.0275302159989526	0.0124772454750003	0.218848745680609	0.658353677717059		0.159563233245486		-0.000177422062573448	0.0262356479695138	-7.34442423844012e-05	0.994603427223348	0.999150900065385		0.00436184713938981	0.0280355917415261	0.00157894290952226	0.876357647267871	0.973253640197296		0.905893016149394		-0.00875455718333555	0.0275672323661628	-0.00344924749440482	0.750749547417503	0.949414793754445		0.0218463391889413	0.0290732443369718	0.00762571055418303	0.452379309071937	0.813391919624479		0.444997831961397		8365/118(8483)	9595/117(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22601#22153070	Job coding: dentist, dental surgeon, orthodontist, periodontist	0.212832096934024	0.0124706588311667	0.21909206842811	0.658353677717059		0.023152848811912	0.0488525069831846	0.00514977532201249	0.635313674636295	0.891709408898192		-0.0714413513287854	0.0581268170231015	-0.0124706588311667	0.21909206842811	0.658353677717059		0.212832096934024		0.0141319091882715	0.0482990771601507	0.00317843509305382	0.769743046241289	0.967129629996157		0.019702103370431	0.0581602308811384	0.00343751404657005	0.7348113755767	0.9379785485417		0.941265432082995		0.0157849743626144	0.050552914217919	0.0033935238176696	0.754645847985435	0.949414793754445		-0.0276727447202656	0.061120523371024	-0.00459394234082235	0.650772854548497	0.902798520594818		0.583764991400456		8451/32(8483)	9686/26(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#2215	Job code - historical: Dental practitioners	0.212832096934024	0.0124706588311667	0.21909206842811	0.658353677717059		0.023152848811912	0.0488525069831846	0.00514977532201249	0.635313674636295	0.891709408898192		-0.0714413513287854	0.0581268170231015	-0.0124706588311667	0.21909206842811	0.658353677717059		0.212832096934024		0.0141319091882715	0.0482990771601507	0.00317843509305382	0.769743046241289	0.967129629996157		0.019702103370431	0.0581602308811384	0.00343751404657005	0.7348113755767	0.9379785485417		0.941265432082995		0.0157849743626144	0.050552914217919	0.0033935238176696	0.754645847985435	0.949414793754445		-0.0276727447202656	0.061120523371024	-0.00459394234082235	0.650772854548497	0.902798520594818		0.583764991400456		8451/32(8483)	9686/26(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#C909	Operative procedures - secondary OPCS4: C90.9 Unspecified local anaesthetics for ophthalmology procedures	0.315888885349717	0.00939771002719438	0.219327869398713	0.658353677717059		0.0058793203167071	0.0297624707839112	0.00158473366288223	0.843360460053689	0.96370143542039		0.0364312664118783	0.0296621931949136	0.00939771002719438	0.219327869398713	0.658353677717059		0.4671725140009		-0.0212758892914495	0.0296265723602538	-0.00575985662477128	0.472637265173337	0.889971343768632		0.0199483230191653	0.0295201766505028	0.00517015456570566	0.499206661077821	0.864202123126279		0.324290347244942		-0.0119199438658989	0.0310727183400948	-0.00307750790532599	0.701179374351872	0.933623270332028		0.031938372837822	0.0307696278601989	0.00794220209423621	0.299240415656142	0.717000098959356		0.315888885349717		15460/89(15549)	16985/99(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C909	Operative procedures - OPCS4: C90.9 Unspecified local anaesthetics for ophthalmology procedures	0.315888885349717	0.00939771002719438	0.219327869398713	0.658353677717059		0.0058793203167071	0.0297624707839112	0.00158473366288223	0.843360460053689	0.96370143542039		0.0364312664118783	0.0296621931949136	0.00939771002719438	0.219327869398713	0.658353677717059		0.4671725140009		-0.0212758892914495	0.0296265723602538	-0.00575985662477128	0.472637265173337	0.889971343768632		0.0199483230191653	0.0295201766505028	0.00517015456570566	0.499206661077821	0.864202123126279		0.324290347244942		-0.0119199438658989	0.0310727183400948	-0.00307750790532599	0.701179374351872	0.933623270332028		0.031938372837822	0.0307696278601989	0.00794220209423621	0.299240415656142	0.717000098959356		0.315888885349717		15460/89(15549)	16985/99(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
102180	Fruitcake intake	0.311608214102084	0.0244135096706805	0.213844358329241	0.658834645026565		-0.0286317411311886	0.0231303169818784	-0.0230413960656507	0.261856485505608	0.658834645026565		0.00775277662150698	0.0275315703273826	0.00510311492440172	0.795047783974626	0.94700168483624		0.311608214102084		-0.0242241970270652	0.0238826245264937	-0.0192523765182361	0.348537223142646	0.835228003497246		-0.0383785507858516	0.0277446137998475	-0.0244135096706805	0.213844358329241	0.683199564984299		0.699017707473336		-0.0304471210831644	0.0248409504810231	-0.0232502174362557	0.257555338456494	0.695622581563955		-0.0198058629935235	0.0291676847286694	-0.0122492596296664	0.532918584347998	0.855041536603862		0.781203527277615		2372	2593	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday
